N  Time  average_ob  max_ob  min_ob 
1446 0.0000000083 9.5919778700 11 1 
1447 0.0000000083 9.5929509330 11 1 
1448 0.0000000076 9.5939226519 11 1 
1449 0.0000000076 9.5948930297 11 1 
1450 0.0000000110 9.5958620690 11 1 
1451 0.0000000076 9.5968297726 11 1 
1452 0.0000000090 9.5977961433 11 1 
1453 0.0000000076 9.5987611838 11 1 
1454 0.0000000083 9.5997248968 11 1 
1455 0.0000000082 9.6006872852 11 1 
1456 0.0000000089 9.6016483516 11 1 
1457 0.0000000082 9.6026080988 11 1 
1458 0.0000000082 9.6035665295 11 1 
1459 0.0000000082 9.6045236463 11 1 
1460 0.0000000089 9.6054794521 11 1 
1461 0.0000000082 9.6064339493 11 1 
1462 0.0000000075 9.6073871409 11 1 
1463 0.0000000075 9.6083390294 11 1 
1464 0.0000000082 9.6092896175 11 1 
1465 0.0000000089 9.6102389078 11 1 
1466 0.0000000089 9.6111869031 11 1 
1467 0.0000000082 9.6121336060 11 1 
1468 0.0000000082 9.6130790191 11 1 
1469 0.0000000082 9.6140231450 11 1 
1470 0.0000000088 9.6149659864 11 1 
1471 0.0000000082 9.6159075459 11 1 
1472 0.0000000088 9.6168478261 11 1 
1473 0.0000000081 9.6177868296 11 1 
1474 0.0000000088 9.6187245590 11 1 
1475 0.0000000081 9.6196610169 11 1 
1476 0.0000000075 9.6205962060 11 1 
1477 0.0000000081 9.6215301286 11 1 
1478 0.0000000088 9.6224627876 11 1 
1479 0.0000000074 9.6233941853 11 1 
1480 0.0000000074 9.6243243243 11 1 
1481 0.0000000095 9.6252532073 11 1 
1482 0.0000000088 9.6261808367 11 1 
1483 0.0000000081 9.6271072151 11 1 
1484 0.0000000088 9.6280323450 11 1 
1485 0.0000000081 9.6289562290 11 1 
1486 0.0000000081 9.6298788694 11 1 
1487 0.0000000087 9.6308002690 11 1 
1488 0.0000000087 9.6317204301 11 1 
1489 0.0000000081 9.6326393553 11 1 
1490 0.0000000081 9.6335570470 11 1 
1491 0.0000000087 9.6344735077 11 1 
1492 0.0000000080 9.6353887399 11 1 
1493 0.0000000094 9.6363027461 11 1 
1494 0.0000000080 9.6372155288 11 1 
1495 0.0000000080 9.6381270903 11 1 
1496 0.0000000074 9.6390374332 11 1 
1497 0.0000000094 9.6399465598 11 1 
1498 0.0000000080 9.6408544726 11 1 
1499 0.0000000080 9.6417611741 11 1 
1500 0.0000000093 9.6426666667 11 1 
1501 0.0000000080 9.6435709527 11 1 
1502 0.0000000080 9.6444740346 11 1 
1503 0.0000000080 9.6453759148 11 1 
1504 0.0000000080 9.6462765957 11 1 
1505 0.0000000093 9.6471760797 11 1 
1506 0.0000000086 9.6480743692 11 1 
1507 0.0000000080 9.6489714665 11 1 
1508 0.0000000086 9.6498673740 11 1 
1509 0.0000000086 9.6507620941 11 1 
1510 0.0000000079 9.6516556291 11 1 
1511 0.0000000079 9.6525479815 11 1 
1512 0.0000000093 9.6534391534 11 1 
1513 0.0000000079 9.6543291474 11 1 
1514 0.0000000079 9.6552179657 11 1 
1515 0.0000000079 9.6561056106 11 1 
1516 0.0000000086 9.6569920844 11 1 
1517 0.0000000086 9.6578773896 11 1 
1518 0.0000000092 9.6587615283 11 1 
1519 0.0000000079 9.6596445030 11 1 
1520 0.0000000086 9.6605263158 11 1 
1521 0.0000000079 9.6614069691 11 1 
1522 0.0000000085 9.6622864652 11 1 
1523 0.0000000079 9.6631648063 11 1 
1524 0.0000000085 9.6640419948 11 1 
1525 0.0000000079 9.6649180328 11 1 
1526 0.0000000085 9.6657929227 11 1 
1527 0.0000000085 9.6666666667 11 1 
1528 0.0000000079 9.6675392670 11 1 
1529 0.0000000085 9.6684107260 11 1 
1530 0.0000000085 9.6692810458 11 1 
1531 0.0000000078 9.6701502286 11 1 
1532 0.0000000091 9.6710182768 11 1 
1533 0.0000000085 9.6718851924 11 1 
1534 0.0000000078 9.6727509778 11 1 
1535 0.0000000085 9.6736156352 11 1 
1536 0.0000000085 9.6744791667 11 1 
1537 0.0000000078 9.6753415745 11 1 
1538 0.0000000078 9.6762028609 11 1 
1539 0.0000000091 9.6770630279 11 1 
1540 0.0000000084 9.6779220779 11 1 
1541 0.0000000091 9.6787800130 11 1 
1542 0.0000000091 9.6796368353 11 1 
1543 0.0000000084 9.6804925470 11 1 
1544 0.0000000078 9.6813471503 11 1 
1545 0.0000000078 9.6822006472 11 1 
1546 0.0000000078 9.6830530401 11 1 
